Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
Monthly Average: 5246.096774193548
